Line,Shift,Timestamps,AY,Units Produced,Units Planned,Units Lost,Downtime,Planned Time,Run- time,Repairs,CAL,Bussiness Date,Grupo
LN02,2,2022-01-26 22:00:00,100.0 %,129,125,0,2.27,0,57.73,5,0,26-enero-22,B2
LN02,2,2022-01-26 23:00:00,100.0 %,67,63,0,1.88,29.82,28.3,2,0,26-enero-22,B2
LN02,2,2022-01-27 0:00:00,100.0 %,64,63,0,2.05,29.88,28.07,0,0,26-enero-22,B2
LN02,2,2022-01-27 1:00:00,100.0 %,126,125,0,3.68,0,56.32,0,0,26-enero-22,B2
LN02,2,2022-01-27 2:00:00,100.0 %,136,125,0,2.58,0,57.42,0,0,26-enero-22,B2
LN02,2,2022-01-27 3:00:00,75.96 %,79,104,25,16.5,9.92,33.58,1,0,26-enero-22,B2
LN02,2,2022-01-27 4:00:00,100.0 %,130,125,0,3.57,0,56.43,0,0,26-enero-22,B2
LN02,2,2022-01-27 5:00:00,100.0 %,136,125,0,2.4,0,57.6,0,0,26-enero-22,B2
LN03,1,2022-01-26 6:00:00,100.0 %,81,81,0,10.32,0,44.05,0,0,26-enero-22,C1
LN03,1,2022-01-26 7:00:00,89.47 %,68,76,8,16.87,9.12,34.02,0,0,26-enero-22,C1
LN03,1,2022-01-26 8:00:00,73.03 %,65,89,24,22.35,0,37.65,0,0,26-enero-22,C1
LN03,1,2022-01-26 9:00:00,100.0 %,109,89,0,0.5,0,59.5,0,0,26-enero-22,C1
LN03,1,2022-01-26 10:00:00,56.79 %,46,81,35,32.2,4.97,22.83,0,0,26-enero-22,C1
LN03,1,2022-01-26 11:00:00,100.0 %,41,37,0,2.58,35.03,22.38,0,0,26-enero-22,C1
LN03,1,2022-01-26 12:00:00,58.89 %,53,90,37,33.6,0,26.4,0,0,26-enero-22,C1
LN03,1,2022-01-26 13:00:00,100.0 %,102,89,0,4.13,0,55.87,0,0,26-enero-22,C1
LN03,1,2022-01-26 14:00:00,82.02 %,73,89,16,23.17,0,36.83,1,0,26-enero-22,C1
LN03,1,2022-01-26 15:00:00,100.0 %,79,74,0,9.7,10,40.3,0,0,26-enero-22,C1
LN03,1,2022-01-26 16:00:00,100.0 %,104,89,0,4.52,0,55.48,0,0,26-enero-22,C1
LN03,1,2022-01-26 17:00:00,92.42 %,61,66,5,16.07,0,28.95,0,0,26-enero-22,C1
LN03,2,2022-01-26 18:00:00,100.0 %,39,26,0,6.6,37.73,9.98,0,0,26-enero-22,C2
LN03,2,2022-01-26 19:00:00,0.0 %,0,28,28,18.4,41.6,0,0,0,26-enero-22,C2
LN03,2,2022-01-26 20:00:00,41.25 %,33,80,47,35.43,8.08,16.48,0,0,26-enero-22,C2
LN03,2,2022-01-26 21:00:00,10.87 %,10,92,82,47.08,0,12.92,0,0,26-enero-22,C2
LN03,2,2022-01-26 22:00:00,84.78 %,39,46,7,0,29.92,30.08,0,0,26-enero-22,C2
LN03,2,2022-01-26 23:00:00,100.0 %,55,45,0,1.7,30.07,28.23,0,0,26-enero-22,C2
LN03,2,2022-01-27 0:00:00,100.0 %,115,92,0,1.12,0,58.88,0,0,26-enero-22,C2
LN03,2,2022-01-27 1:00:00,100.0 %,113,92,0,0.87,0,59.13,0,0,26-enero-22,C2
LN03,2,2022-01-27 2:00:00,95.65 %,88,92,4,14.45,0,45.55,0,0,26-enero-22,C2
LN03,2,2022-01-27 3:00:00,100.0 %,92,77,0,2.53,10,47.47,0,0,26-enero-22,C2
LN03,2,2022-01-27 4:00:00,100.0 %,117,92,0,2.2,0,57.8,0,0,26-enero-22,C2
LN03,2,2022-01-27 5:00:00,100.0 %,82,69,0,1.5,0,43.52,0,0,26-enero-22,C2
LN04,1,2022-01-26 6:00:00,87.5 %,77,88,11,17.72,0,36.98,17,0,26-enero-22,D1
LN04,1,2022-01-26 7:00:00,93.75 %,90,96,6,15.98,0,44.02,16,0,26-enero-22,D1
LN04,1,2022-01-26 8:00:00,92.78 %,90,97,7,16.07,0,43.93,16,0,26-enero-22,D1
LN04,1,2022-01-26 9:00:00,97.89 %,93,95,2,13.45,0.7,45.85,2,0,26-enero-22,D1
LN04,1,2022-01-26 10:00:00,100.0 %,55,50,0,4.33,29.3,26.37,7,0,26-enero-22,D1
LN04,1,2022-01-26 11:00:00,100.0 %,115,95,0,2.57,0.67,56.77,7,0,26-enero-22,D1
LN04,1,2022-01-26 12:00:00,100.0 %,94,82,0,5.58,9.35,45.07,8,0,26-enero-22,D1
LN04,1,2022-01-26 13:00:00,64.58 %,62,96,34,30.65,0,29.35,2,0,26-enero-22,D1
LN04,1,2022-01-26 14:00:00,100.0 %,121,97,0,1.25,0,58.75,7,0,26-enero-22,D1
LN04,1,2022-01-26 15:00:00,100.0 %,124,96,0,1.83,0,58.17,9,0,26-enero-22,D1
LN04,1,2022-01-26 16:00:00,100.0 %,89,81,0,5.35,10,44.65,1,0,26-enero-22,D1
LN04,1,2022-01-26 17:00:00,100.0 %,106,96,0,8.32,0,51.68,0,0,26-enero-22,D1
LN04,2,2022-01-26 18:00:00,71.74 %,66,92,26,24.1,0,30.43,1,0,26-enero-22,D2
LN04,2,2022-01-26 19:00:00,95.05 %,96,101,5,12.5,0,47.5,8,0,26-enero-22,D2
LN04,2,2022-01-26 20:00:00,11.9 %,10,84,74,45.15,10.02,4.83,1,0,26-enero-22,D2
LN04,2,2022-01-26 21:00:00,13.73 %,7,51,44,27.3,29.78,2.92,0,0,26-enero-22,D2
LN04,2,2022-01-26 22:00:00,100.0 %,62,51,0,2.05,30.12,27.83,1,0,26-enero-22,D2
LN04,2,2022-01-26 23:00:00,100.0 %,118,101,0,1.78,0,58.22,9,0,26-enero-22,D2
LN04,2,2022-01-27 0:00:00,100.0 %,118,101,0,2.93,0,57.07,12,0,26-enero-22,D2
LN04,2,2022-01-27 1:00:00,100.0 %,108,101,0,16.35,0,43.65,4,0,26-enero-22,D2
LN04,2,2022-01-27 2:00:00,98.02 %,99,101,2,10.97,0,49.03,6,0,26-enero-22,D2
LN04,2,2022-01-27 3:00:00,100.0 %,96,84,0,6.83,10,43.17,9,0,26-enero-22,D2
LN04,2,2022-01-27 4:00:00,100.0 %,121,101,0,2.55,0,57.45,4,0,26-enero-22,D2
LN04,2,2022-01-27 5:00:00,100.0 %,114,101,0,5.2,0,54.8,1,0,26-enero-22,D2
LN01,1,2022-01-27 6:00:00,80.3 %,53,66,13,14.48,4.95,34.92,0,0,27-enero-22,A1
LN01,1,2022-01-27 7:00:00,96.72 %,59,61,2,7.48,9.82,42.7,0,0,27-enero-22,A1
LN01,1,2022-01-27 8:00:00,100.0 %,78,73,0,9.98,0.18,49.83,0,0,27-enero-22,A1
LN01,1,2022-01-27 9:00:00,100.0 %,78,73,0,4.2,0,55.8,0,0,27-enero-22,A1
LN01,1,2022-01-27 10:00:00,100.0 %,73,73,0,15.95,0,44.05,0,0,27-enero-22,A1
LN01,1,2022-01-27 11:00:00,100.0 %,40,37,0,6.72,29.57,23.72,0,0,27-enero-22,A1
LN01,1,2022-01-27 12:00:00,100.0 %,78,73,0,4.95,0.38,54.67,0,0,27-enero-22,A1
LN01,1,2022-01-27 13:00:00,100.0 %,77,73,0,4.58,0,55.42,0,0,27-enero-22,A1
LN01,1,2022-01-27 14:00:00,100.0 %,77,69,0,4.72,0,55.28,0,0,27-enero-22,A1
LN01,1,2022-01-27 15:00:00,100.0 %,61,53,0,3.42,9.38,47.2,0,0,27-enero-22,A1
LN01,1,2022-01-27 16:00:00,100.0 %,75,62,0,8.37,0.18,51.45,0,0,27-enero-22,A1
LN01,1,2022-01-27 17:00:00,100.0 %,62,62,0,12.82,0,47.18,0,0,27-enero-22,A1
LN02,1,2022-01-27 6:00:00,41.23 %,47,114,67,33.12,0,21.23,1,0,27-enero-22,B1
LN02,1,2022-01-27 7:00:00,82.4 %,103,125,22,15.3,0,44.7,1,0,27-enero-22,B1
LN02,1,2022-01-27 8:00:00,100.0 %,110,104,0,3.58,9.95,46.47,0,0,27-enero-22,B1
LN02,1,2022-01-27 9:00:00,94.4 %,118,125,7,8.67,0,51.33,3,0,27-enero-22,B1
LN02,1,2022-01-27 10:00:00,66.67 %,42,63,21,11.92,29.92,18.17,0,0,27-enero-22,B1
LN02,1,2022-01-27 11:00:00,100.0 %,132,125,0,2.17,0,57.83,2,0,27-enero-22,B1
LN02,1,2022-01-27 12:00:00,100.0 %,136,125,0,1.82,0,58.18,1,0,27-enero-22,B1
LN02,1,2022-01-27 13:00:00,100.0 %,134,125,0,1.88,0,58.12,1,0,27-enero-22,B1
LN02,1,2022-01-27 14:00:00,100.0 %,140,125,0,1.12,0,58.88,0,0,27-enero-22,B1
LN02,1,2022-01-27 15:00:00,100.0 %,114,105,0,1.73,9.97,48.3,0,0,27-enero-22,B1
LN02,1,2022-01-27 16:00:00,100.0 %,139,125,0,1.52,0,58.48,0,0,27-enero-22,B1
LN02,1,2022-01-27 17:00:00,100.0 %,125,125,0,7.02,0,52.98,0,0,27-enero-22,B1
LN02,2,2022-01-27 18:00:00,96.49 %,110,114,4,8.02,0,46.5,1,0,27-enero-22,B2
LN02,2,2022-01-27 19:00:00,100.0 %,114,104,0,2.62,9.9,47.48,2,0,27-enero-22,B2
LN02,2,2022-01-27 20:00:00,100.0 %,128,125,0,1.17,0,58.83,4,0,27-enero-22,B2
LN02,2,2022-01-27 21:00:00,100.0 %,132,125,0,1.47,0,58.53,2,0,27-enero-22,B2
LN02,2,2022-01-27 22:00:00,100.0 %,65,63,0,2.92,29.8,27.28,1,0,27-enero-22,B2
LN02,2,2022-01-27 23:00:00,93.55 %,58,62,4,4.23,30.45,25.32,1,0,27-enero-22,B2
LN02,2,2022-01-28 0:00:00,93.6 %,117,125,8,6.05,0,53.95,3,0,27-enero-22,B2
LN02,2,2022-01-28 1:00:00,100.0 %,125,125,0,4.68,0,55.32,0,0,27-enero-22,B2
LN02,2,2022-01-28 2:00:00,99.2 %,124,125,1,7.97,0,52.03,1,0,27-enero-22,B2
LN02,2,2022-01-28 3:00:00,94.4 %,118,125,7,5.62,0,54.38,5,0,27-enero-22,B2
LN02,2,2022-01-28 4:00:00,95.2 %,119,125,6,4.7,0,55.3,0,0,27-enero-22,B2
LN02,2,2022-01-28 5:00:00,100.0 %,132,125,0,6.13,0,53.87,0,0,27-enero-22,B2
LN03,1,2022-01-27 6:00:00,100.0 %,97,81,0,4.97,0,49.38,0,0,27-enero-22,C1
LN03,1,2022-01-27 7:00:00,100.0 %,104,89,0,6.88,0,53.12,0,0,27-enero-22,C1
LN03,1,2022-01-27 8:00:00,100.0 %,79,74,0,9.47,10,40.53,0,0,27-enero-22,C1
LN03,1,2022-01-27 9:00:00,100.0 %,103,89,0,6.82,0,53.18,0,0,27-enero-22,C1
LN03,1,2022-01-27 10:00:00,100.0 %,93,82,0,4.35,4.97,50.68,0,0,27-enero-22,C1
LN03,1,2022-01-27 11:00:00,100.0 %,47,37,0,1.42,35.03,23.55,0,0,27-enero-22,C1
LN03,1,2022-01-27 12:00:00,100.0 %,110,89,0,5.77,0,54.23,0,0,27-enero-22,C1
LN03,1,2022-01-27 13:00:00,100.0 %,95,89,0,11.12,0,48.88,4,0,27-enero-22,C1
LN03,1,2022-01-27 14:00:00,100.0 %,112,89,0,2.98,0,57.02,0,0,27-enero-22,C1
LN03,1,2022-01-27 15:00:00,100.0 %,90,74,0,2.8,10,47.2,0,0,27-enero-22,C1
LN03,1,2022-01-27 16:00:00,100.0 %,113,89,0,3.5,0,56.5,0,0,27-enero-22,C1
LN03,1,2022-01-27 17:00:00,100.0 %,83,67,0,4.05,0,40.97,0,0,27-enero-22,C1
LN03,2,2022-01-27 18:00:00,100.0 %,99,84,0,1.43,0,52.8,0,0,27-enero-22,C2
LN03,2,2022-01-27 19:00:00,100.0 %,108,92,0,2.82,0,57.18,0,0,27-enero-22,C2
LN03,2,2022-01-27 20:00:00,100.0 %,91,76,0,2.47,9.87,47.67,0,0,27-enero-22,C2
LN03,2,2022-01-27 21:00:00,50.0 %,46,92,46,35.78,0,24.22,0,0,27-enero-22,C2
LN03,2,2022-01-27 22:00:00,0.0 %,0,92,92,60,0,0,0,0,27-enero-22,C2
LN03,2,2022-01-27 23:00:00,0.0 %,0,92,92,60,0,0,0,0,27-enero-22,C2
LN03,2,2022-01-28 0:00:00,0.0 %,0,92,92,60,0,0,0,0,27-enero-22,C2
LN03,2,2022-01-28 1:00:00,0.0 %,0,92,92,60,0,0,0,0,27-enero-22,C2
LN03,2,2022-01-28 2:00:00,0.0 %,0,92,92,60,0,0,0,0,27-enero-22,C2
LN03,2,2022-01-28 3:00:00,0.0 %,0,92,92,60,0,0,0,0,27-enero-22,C2
LN03,2,2022-01-28 4:00:00,0.0 %,0,92,92,60,0,0,0,0,27-enero-22,C2
LN03,2,2022-01-28 5:00:00,0.0 %,0,68,68,45.02,0,0,0,0,27-enero-22,C2
LN04,1,2022-01-27 6:00:00,89.89 %,80,89,9,15.3,0,39.47,6,0,27-enero-22,D1
LN04,1,2022-01-27 7:00:00,91.67 %,88,96,8,16.25,0,43.75,3,0,27-enero-22,D1
LN04,1,2022-01-27 8:00:00,96.91 %,94,97,3,14.45,0,45.55,1,0,27-enero-22,D1
LN04,1,2022-01-27 9:00:00,100.0 %,99,96,0,13.28,0.52,46.2,4,0,27-enero-22,D1
LN04,1,2022-01-27 10:00:00,100.0 %,51,49,0,6.03,29.48,24.48,0,0,27-enero-22,D1
LN04,1,2022-01-27 11:00:00,100.0 %,100,95,0,10.17,0.85,48.98,3,0,27-enero-22,D1
LN04,1,2022-01-27 12:00:00,95.12 %,78,82,4,13.23,9.17,37.6,0,0,27-enero-22,D1
LN04,1,2022-01-27 13:00:00,100.0 %,102,96,0,10.97,0,49.03,2,0,27-enero-22,D1
LN04,1,2022-01-27 14:00:00,96.91 %,94,97,3,14.6,0,45.4,4,0,27-enero-22,D1
LN04,1,2022-01-27 15:00:00,96.84 %,92,95,3,15.13,0.38,44.48,0,0,27-enero-22,D1
LN04,1,2022-01-27 16:00:00,93.83 %,76,81,5,14.17,9.62,36.22,0,0,27-enero-22,D1
LN04,1,2022-01-27 17:00:00,100.0 %,97,97,0,13.37,0,46.63,0,0,27-enero-22,D1
LN04,2,2022-01-27 18:00:00,100.0 %,97,78,0,8.78,0,45.73,0,0,27-enero-22,D2
LN04,2,2022-01-27 19:00:00,100.0 %,91,86,0,15.98,0,44.02,2,0,27-enero-22,D2
LN04,2,2022-01-27 20:00:00,100.0 %,95,72,0,5.28,10,44.72,2,0,27-enero-22,D2
LN04,2,2022-01-27 21:00:00,23.26 %,10,43,33,25.62,29.7,4.68,0,0,27-enero-22,D2
LN04,2,2022-01-27 22:00:00,100.0 %,59,43,0,0.02,30.07,29.92,0,0,27-enero-22,D2
LN04,2,2022-01-27 23:00:00,100.0 %,60,59,0,28.63,19.13,12.23,0,0,27-enero-22,D2
LN04,2,2022-01-28 0:00:00,100.0 %,43,27,0,0.67,41.07,18.27,1,0,27-enero-22,D2
LN04,2,2022-01-28 1:00:00,100.0 %,86,86,0,3.9,0,56.1,1,0,27-enero-22,D2
LN04,2,2022-01-28 2:00:00,95.35 %,82,86,4,8.65,0.13,51.22,0,0,27-enero-22,D2
LN04,2,2022-01-28 3:00:00,98.61 %,71,72,1,5,9.87,45.13,0,0,27-enero-22,D2
LN04,2,2022-01-28 4:00:00,97.65 %,83,85,2,8.02,0,51.98,0,0,27-enero-22,D2
LN04,2,2022-01-28 5:00:00,81.4 %,70,86,16,14.92,0,45.08,0,0,27-enero-22,D2
LN01,1,2022-01-28 6:00:00,100.0 %,52,21,0,0.7,34.52,19.13,0,0,28-enero-22,A1
LN01,1,2022-01-28 7:00:00,0 %,35,0,0,0,60,0,0,0,28-enero-22,A1
LN01,1,2022-01-28 8:00:00,100.0 %,63,62,0,4.72,9.47,45.82,17,0,28-enero-22,A1
LN01,1,2022-01-28 9:00:00,80.65 %,50,62,12,26.75,0,33.25,9,0,28-enero-22,A1
LN01,1,2022-01-28 10:00:00,50.0 %,31,62,31,38.83,0,21.17,0,0,28-enero-22,A1
LN01,1,2022-01-28 11:00:00,100.0 %,42,32,0,2.55,29.87,27.58,2,0,28-enero-22,A1
LN01,1,2022-01-28 12:00:00,100.0 %,64,62,0,15.18,0.13,44.68,10,0,28-enero-22,A1
LN01,1,2022-01-28 13:00:00,93.55 %,58,62,4,21.25,0,38.75,2,0,28-enero-22,A1
LN01,1,2022-01-28 14:00:00,100.0 %,64,62,0,15.75,0,44.25,3,0,28-enero-22,A1
LN01,1,2022-01-28 15:00:00,98.08 %,51,52,1,12.22,10,37.78,0,0,28-enero-22,A1
LN01,1,2022-01-28 16:00:00,100.0 %,69,62,0,11.88,0,48.12,0,0,28-enero-22,A1
LN01,1,2022-01-28 17:00:00,29.03 %,18,62,44,48.35,0,11.65,0,0,28-enero-22,A1
LN02,1,2022-01-28 6:00:00,78.95 %,90,114,24,14.43,0,39.7,0,0,28-enero-22,B1
LN02,1,2022-01-28 7:00:00,100.0 %,138,125,0,0.78,0,59.22,2,0,28-enero-22,B1
LN02,1,2022-01-28 8:00:00,100.0 %,106,104,0,6.15,9.97,43.88,2,0,28-enero-22,B1
LN02,1,2022-01-28 9:00:00,69.6 %,87,125,38,21.28,0,38.72,1,0,28-enero-22,B1
LN02,1,2022-01-28 10:00:00,50.79 %,32,63,31,16.82,29.93,13.25,0,0,28-enero-22,B1
LN02,1,2022-01-28 11:00:00,97.6 %,122,125,3,2.43,0,57.57,0,0,28-enero-22,B1
LN02,1,2022-01-28 12:00:00,100.0 %,132,125,0,1.37,0,58.63,0,0,28-enero-22,B1
LN02,1,2022-01-28 13:00:00,100.0 %,135,125,0,1.78,0,58.22,0,0,28-enero-22,B1
LN02,1,2022-01-28 14:00:00,99.2 %,124,125,1,6.98,0,53.02,0,0,28-enero-22,B1
LN02,1,2022-01-28 15:00:00,97.12 %,101,104,3,2.88,9.98,47.13,0,0,28-enero-22,B1
LN02,1,2022-01-28 16:00:00,100.0 %,133,126,0,1.43,0,58.57,0,0,28-enero-22,B1
LN02,1,2022-01-28 17:00:00,100.0 %,125,125,0,1.93,0,58.07,0,0,28-enero-22,B1
LN02,2,2022-01-28 18:00:00,92.11 %,105,114,9,9.3,0,45.32,2,0,28-enero-22,B2
LN02,2,2022-01-28 19:00:00,80.77 %,84,104,20,20.47,10.02,29.52,0,0,28-enero-22,B2
LN02,2,2022-01-28 20:00:00,68.0 %,85,125,40,13.88,0,46.12,0,0,28-enero-22,B2
LN02,2,2022-01-28 21:00:00,95.2 %,119,125,6,6.9,0,53.1,0,0,28-enero-22,B2
LN02,2,2022-01-28 22:00:00,92.06 %,58,63,5,3.95,29.97,26.08,0,0,28-enero-22,B2
LN02,2,2022-01-28 23:00:00,100.0 %,62,62,0,3,30,27,0,0,28-enero-22,B2
LN02,2,2022-01-29 00:00:00,95.2 %,119,125,6,6.07,0,53.93,0,0,28-enero-22,B2
LN02,2,2022-01-29 01:00:00,100.0 %,130,125,0,2.35,0,57.65,0,0,28-enero-22,B2
LN02,2,2022-01-29 02:00:00,100.0 %,135,125,0,1.98,0,58.02,0,0,28-enero-22,B2
LN02,2,2022-01-29 03:00:00,100.0 %,115,104,0,0.92,10.02,49.07,0,0,28-enero-22,B2
LN02,2,2022-01-29 04:00:00,100.0 %,137,125,0,2.65,0,57.35,0,0,28-enero-22,B2
LN02,2,2022-01-29 05:00:00,100.0 %,135,125,0,2.47,0,57.53,0,0,28-enero-22,B2
LN03,1,2022-01-28 06:00:00,0.0 %,0,81,81,54.35,0,0,0,0,28-enero-22,C1
LN03,1,2022-01-28 07:00:00,0.0 %,0,89,89,60,0,0,0,0,28-enero-22,C1
LN03,1,2022-01-28 08:00:00,0.0 %,0,89,89,60,0,0,0,0,28-enero-22,C1
LN03,1,2022-01-28 09:00:00,0.0 %,0,89,89,60,0,0,0,0,28-enero-22,C1
LN03,1,2022-01-28 10:00:00,0.0 %,0,89,89,60,0,0,0,0,28-enero-22,C1
LN03,1,2022-01-28 11:00:00,4.49 %,4,89,85,57.57,0,2.43,0,0,28-enero-22,C1
LN03,1,2022-01-28 12:00:00,100.0 %,110,89,0,1.27,0,58.73,0,0,28-enero-22,C1
LN03,1,2022-01-28 13:00:00,100.0 %,107,89,0,6.23,0,53.77,0,0,28-enero-22,C1
LN03,1,2022-01-28 14:00:00,100.0 %,81,75,0,3.57,10,46.43,0,0,28-enero-22,C1
LN03,1,2022-01-28 15:00:00,9.09 %,8,88,80,55.98,0,4.02,0,0,28-enero-22,C1
LN03,1,2022-01-28 16:00:00,66.29 %,59,89,30,28.52,0,31.48,0,0,28-enero-22,C1
LN03,1,2022-01-28 17:00:00,100.0 %,87,67,0,0,0,45.02,0,0,28-enero-22,C1
LN03,2,2022-01-28 18:00:00,100.0 %,93,84,0,6.92,0,47.42,0,0,28-enero-22,C2
LN03,2,2022-01-28 19:00:00,100.0 %,111,92,0,2.72,0,57.28,0,0,28-enero-22,C2
LN03,2,2022-01-28 20:00:00,100.0 %,82,76,0,6.7,10,43.3,0,0,28-enero-22,C2
LN03,2,2022-01-28 21:00:00,100.0 %,119,92,0,2.95,0,57.05,0,0,28-enero-22,C2
LN03,2,2022-01-28 22:00:00,100.0 %,101,92,0,1.57,0,58.43,0,0,28-enero-22,C2
LN03,2,2022-01-28 23:00:00,100.0 %,7,6,0,0,56.18,3.82,0,0,28-enero-22,C2
LN03,2,2022-01-29 00:00:00,45.35 %,39,86,47,36.8,3.83,19.37,0,0,28-enero-22,C2
LN03,2,2022-01-29 01:00:00,90.22 %,83,92,9,15.85,0,44.15,0,0,28-enero-22,C2
LN03,2,2022-01-29 02:00:00,100.0 %,107,92,0,2.5,0,57.5,0,0,28-enero-22,C2
LN03,2,2022-01-29 03:00:00,100.0 %,95,76,0,0.77,9.9,49.33,0,0,28-enero-22,C2
LN03,2,2022-01-29 04:00:00,100.0 %,113,92,0,0.53,0,59.47,0,0,28-enero-22,C2
LN03,2,2022-01-29 05:00:00,100.0 %,73,69,0,7.9,0,37.12,0,0,28-enero-22,C2
LN04,1,2022-01-28 06:00:00,62.86 %,44,70,26,23.52,0,31.08,0,0,28-enero-22,D1
LN04,1,2022-01-28 07:00:00,88.16 %,67,76,9,15.75,0,44.25,0,0,28-enero-22,D1
LN04,1,2022-01-28 08:00:00,100.0 %,77,77,0,8.18,0,51.82,0,0,28-enero-22,D1
LN04,1,2022-01-28 09:00:00,100.0 %,80,77,0,12.8,0.07,47.13,0,0,28-enero-22,D1
LN04,1,2022-01-28 10:00:00,81.58 %,31,38,7,4.72,29.93,25.35,0,0,28-enero-22,D1
LN04,1,2022-01-28 11:00:00,90.79 %,69,76,7,14.82,0.23,44.95,0,0,28-enero-22,D1
LN04,1,2022-01-28 12:00:00,55.38 %,36,65,29,27.07,9.77,23.17,0,0,28-enero-22,D1
LN04,1,2022-01-28 13:00:00,100.0 %,89,76,0,6.82,0,53.18,0,0,28-enero-22,D1
LN04,1,2022-01-28 14:00:00,100.0 %,81,77,0,12.52,0,47.48,0,0,28-enero-22,D1
LN04,1,2022-01-28 15:00:00,100.0 %,89,77,0,7.2,0.02,52.78,0,0,28-enero-22,D1
LN04,1,2022-01-28 16:00:00,100.0 %,75,64,0,6.7,9.98,43.32,0,0,28-enero-22,D1
LN04,1,2022-01-28 17:00:00,100.0 %,102,76,0,6.22,0,53.78,0,0,28-enero-22,D1
LN04,2,2022-01-28 18:00:00,80.46 %,70,87,17,9.32,0.65,44.65,0,0,28-enero-22,D2
LN04,2,2022-01-28 19:00:00,71.58 %,68,95,27,0.05,13.22,46.73,0,0,28-enero-22,D2
LN04,2,2022-01-28 20:00:00,76.25 %,61,80,19,8.28,11.58,40.13,0,0,28-enero-22,D2
LN04,2,2022-01-28 21:00:00,72.34 %,34,47,13,7.68,30.5,21.82,0,0,28-enero-22,D2
LN04,2,2022-01-28 22:00:00,81.63 %,40,49,9,2.8,29.5,27.7,0,0,28-enero-22,D2
LN04,2,2022-01-28 23:00:00,86.02 %,80,93,13,21.13,1.6,37.27,0,0,28-enero-22,D2
LN04,2,2022-01-29 00:00:00,0 %,22,0,0,0,60,0,0,0,28-enero-22,D2
LN04,2,2022-01-29 01:00:00,100.0 %,117,77,0,4.17,11.65,44.18,0,0,28-enero-22,D2
LN04,2,2022-01-29 02:00:00,23.4 %,22,94,72,46.65,1.05,12.3,0,0,28-enero-22,D2
LN04,2,2022-01-29 03:00:00,100.0 %,92,81,0,2.15,8.95,48.9,0,0,28-enero-22,D2
LN04,2,2022-01-29 04:00:00,100.0 %,116,96,0,0,0,60,0,0,28-enero-22,D2
LN04,2,2022-01-29 05:00:00,100.0 %,101,95,0,4.57,0,55.43,0,0,28-enero-22,D2
LN01,1,2022-01-29 06:00:00,100.0 %,71,66,0,2.77,3.4,48.15,4,0,29-enero-22,A1
LN01,1,2022-01-29 07:00:00,93.44 %,57,61,4,13.6,9.88,36.52,5,0,29-enero-22,A1
LN01,1,2022-01-29 08:00:00,68.49 %,50,73,23,24.72,0,35.28,6,0,29-enero-22,A1
LN01,1,2022-01-29 09:00:00,75.68 %,56,74,18,20.07,0,39.93,1,0,29-enero-22,A1
LN01,1,2022-01-29 10:00:00,100.0 %,83,73,0,2.25,0,57.75,0,0,29-enero-22,A1
LN01,1,2022-01-29 11:00:00,100.0 %,39,36,0,3.2,29.93,26.87,0,0,29-enero-22,A1
LN01,1,2022-01-29 12:00:00,100.0 %,73,73,0,7.95,0.07,51.98,1,0,29-enero-22,A1
LN01,1,2022-01-29 13:00:00,52.05 %,38,73,35,35.83,0,24.17,0,0,29-enero-22,A1
LN01,1,2022-01-29 14:00:00,97.26 %,71,73,2,13.27,0,46.73,0,0,29-enero-22,A1
LN01,1,2022-01-29 15:00:00,100.0 %,69,62,0,2.1,9.68,48.22,0,0,29-enero-22,A1
LN01,1,2022-01-29 16:00:00,100.0 %,80,73,0,1.92,0.33,57.75,0,0,29-enero-22,A1
LN01,1,2022-01-29 17:00:00,100.0 %,76,73,0,9.95,0,50.05,0,0,29-enero-22,A1
LN02,1,2022-01-29 06:00:00,96.49 %,110,114,4,6.55,0,47.87,1,0,29-enero-22,B1
LN02,1,2022-01-29 07:00:00,100.0 %,109,104,0,5.03,9.87,45.1,1,0,29-enero-22,B1
LN02,1,2022-01-29 08:00:00,3.17 %,4,126,122,58.27,0,1.73,1,0,29-enero-22,B1
LN02,1,2022-01-29 09:00:00,81.6 %,102,125,23,12.7,0,47.3,0,0,29-enero-22,B1
LN02,1,2022-01-29 10:00:00,46.77 %,29,62,33,17.87,29.93,12.2,0,0,29-enero-22,B1
LN02,1,2022-01-29 11:00:00,0.0 %,0,125,125,60,0,0,0,0,29-enero-22,B1
LN02,1,2022-01-29 12:00:00,36.0 %,45,125,80,40.95,0,19.05,0,0,29-enero-22,B1
LN02,1,2022-01-29 13:00:00,100.0 %,132,125,0,2.92,0,57.08,0,0,29-enero-22,B1
LN02,1,2022-01-29 14:00:00,56.6 %,60,106,46,25.22,9.47,25.32,2,0,29-enero-22,B1
LN02,1,2022-01-29 15:00:00,0.0 %,0,125,125,60,0,0,0,0,29-enero-22,B1
LN02,1,2022-01-29 16:00:00,99.2 %,124,125,1,1.27,0,58.73,3,0,29-enero-22,B1
LN02,1,2022-01-29 17:00:00,100.0 %,138,125,0,0.43,0,59.57,0,0,29-enero-22,B1
LN02,2,2022-01-29 18:00:00,100.0 %,126,114,0,1.17,0,53.2,0,0,29-enero-22,B2
LN02,2,2022-01-29 19:00:00,100.0 %,133,125,0,2,0,58,0,0,29-enero-22,B2
LN02,2,2022-01-29 20:00:00,100.0 %,116,104,0,0.95,10,49.05,0,0,29-enero-22,B2
